frame_number,object_class,confidence_score,x1,y1,x2,y2
420,41,0.44647133350372314,1010.51917,261.57098,1159.753,565.27264
420,63,0.2582980692386627,1167.567,528.3651,1279.4554,633.3887
421,63,0.7803013920783997,374.14807,367.65033,1060.4333,678.2458
421,41,0.5270315408706665,1008.702,255.78638,1159.5824,562.0682
421,63,0.29735371470451355,1167.0583,525.1314,1279.4465,631.6479
422,63,0.8221033811569214,370.93042,364.0925,1058.1995,684.4263
422,41,0.6630077958106995,1007.1306,254.54462,1157.3711,558.8692
422,63,0.31343498826026917,1166.2069,522.31177,1279.4354,627.61707
423,63,0.8284439444541931,365.58594,360.00293,1056.4646,684.30115
423,41,0.6721491813659668,1004.00433,248.28986,1156.5518,554.69025
424,63,0.8163114190101624,360.0747,355.14624,1051.5778,673.4852
424,41,0.689592719078064,1001.4394,243.50323,1154.2896,550.5214
425,63,0.803188681602478,355.4375,350.25085,1049.124,667.60046
425,41,0.7233821153640747,999.52075,238.60797,1151.7107,546.00507
426,63,0.8078431487083435,351.51782,346.24792,1047.6167,672.3225
426,41,0.45264288783073425,997.3142,232.45508,1149.804,541.7623
427,63,0.7752859592437744,345.63306,342.52377,1044.2834,677.90735
427,41,0.5023374557495117,995.5602,227.60107,1147.9879,538.3641
428,63,0.7547003626823425,341.51465,338.70853,1041.9166,682.18823
428,41,0.7192127704620361,993.80774,221.98505,1145.9061,534.012
429,63,0.6910202503204346,335.5714,335.37448,1040.2175,674.9363
429,41,0.3486635982990265,992.7528,219.17108,1144.7377,531.7761
430,63,0.6167388558387756,330.84457,330.76758,1036.4271,671.29675
430,41,0.3313615024089813,991.14954,214.18651,1144.2513,528.2363
430,65,0.2721894681453705,1255.8894,509.0459,1279.5713,557.8584
431,63,0.6750355362892151,327.66345,327.3364,1031.9972,664.9778
431,41,0.427312970161438,989.7334,210.43622,1143.9749,525.78784
432,63,0.6962484121322632,323.74963,322.84674,1034.4336,660.7432
432,41,0.4374142587184906,987.93524,206.43153,1144.6238,521.60046
432,28,0.3403620421886444,326.91736,323.18246,1036.7543,671.03503
433,63,0.7360615134239197,320.58878,319.75317,1035.3073,655.9441
433,41,0.39583462476730347,987.75134,201.62897,1144.4745,519.4256
434,63,0.5292363166809082,319.40234,316.30566,1035.4946,656.3254
434,41,0.3974984884262085,989.2742,198.3654,1145.2227,517.11505
434,28,0.3585697114467621,322.3131,315.60364,1037.3046,668.7649
434,64,0.2966082990169525,1259.2166,503.49854,1279.5344,542.95886
435,41,0.5876100063323975,991.585,192.3222,1147.603,511.6256
435,63,0.489817351102829,318.93896,313.463,1037.7395,656.8727
435,28,0.3831227719783783,321.19373,311.7403,1041.5134,671.9926
435,63,0.3169891834259033,1157.3488,471.86017,1279.4406,587.3034
435,64,0.3039266765117645,1261.5065,502.50818,1279.4557,538.25916
436,41,0.6074097156524658,993.76074,188.50537,1151.8499,508.5714
436,63,0.4997694492340088,317.71207,308.3023,1038.3724,655.2424
436,63,0.4470415711402893,1160.0708,467.72214,1279.3889,583.0596
436,28,0.4300454258918762,320.58496,306.60675,1043.9595,669.7093
437,41,0.7358016967773438,994.6586,183.34308,1157.3345,505.54883
437,63,0.5325108170509338,315.304,305.62506,1043.429,656.2682
437,28,0.4379645884037018,320.88086,303.24005,1045.1833,667.0574
437,63,0.2934965491294861,1161.7156,466.32043,1279.4138,578.8097
438,41,0.6900241374969482,995.86523,180.3335,1158.7395,504.3329
438,63,0.6110306978225708,314.94485,302.10193,1045.3489,659.84155
438,28,0.44495970010757446,320.2324,300.21185,1046.9753,678.2067
438,63,0.3226875066757202,1164.0061,463.0563,1279.4392,575.80115
439,41,0.6383938789367676,997.0083,175.3805,1159.5273,501.31793
439,28,0.5573470592498779,319.48425,296.52948,1047.7692,681.6978
439,63,0.4922105073928833,313.1565,297.9878,1046.2562,662.14514
440,41,0.6368125677108765,998.26953,172.22089,1160.051,497.9104
440,28,0.569843053817749,315.9673,291.9817,1048.8369,682.0719
440,63,0.5379539132118225,309.9552,293.2834,1047.5415,663.13074
441,41,0.6336022019386292,999.0654,168.3576,1161.4009,494.38953
441,63,0.6119679808616638,308.4618,290.3156,1048.4495,664.60645
441,28,0.3732418119907379,313.2869,289.04004,1049.1223,682.7572
441,63,0.25846514105796814,1169.1423,455.95767,1279.6599,565.3883
442,63,0.5952051281929016,304.6847,287.14868,1047.5137,664.34973
442,41,0.539642333984375,998.3444,162.66522,1162.4495,490.8661
442,28,0.3471343219280243,308.50525,286.10315,1048.7,682.7427
443,41,0.6709150671958923,997.58295,158.14043,1162.1025,490.02386
443,63,0.5579059720039368,301.11157,282.77625,1047.477,657.3188
444,41,0.7456489205360413,995.37585,155.7409,1161.7833,488.3246
444,63,0.48225101828575134,294.9204,280.44,1045.0715,653.87213
444,28,0.32164350152015686,297.04025,279.92676,1040.5352,674.73914
445,41,0.7479853630065918,993.8513,151.94398,1160.3977,486.4143
445,63,0.659358024597168,289.7445,277.46558,1043.5525,649.4297
446,63,0.6660614013671875,284.31055,274.88947,1035.3276,652.5654
446,41,0.640867292881012,990.24615,148.88069,1158.583,482.4405
447,63,0.6862714886665344,274.5776,272.11163,1031.3601,645.57166
447,41,0.5813388824462891,986.19104,145.77777,1152.1403,480.6637
448,63,0.6643693447113037,266.53882,268.64203,1029.073,643.43445
448,41,0.5515487790107727,981.0564,143.50433,1146.9043,479.04407
449,63,0.6622516512870789,258.17944,265.76917,1026.8533,660.91223
449,41,0.4911588430404663,978.24365,142.30588,1142.2795,474.37747
449,64,0.2501148283481598,1256.0256,460.29773,1279.5759,506.91046
450,41,0.6469858884811401,972.12634,140.2003,1136.5468,474.59583
450,63,0.588386595249176,250.66296,263.51117,1023.86145,658.9621
450,67,0.329874724149704,251.41428,263.41553,1019.4048,669.98755
451,63,0.6004258394241333,241.13327,261.65112,1019.77954,629.1885
451,41,0.5495650172233582,965.04694,137.85477,1131.1616,472.71182
451,63,0.2943209409713745,0.0,485.83856,239.98589,692.07086
452,63,0.5349985361099243,231.60944,259.37012,1008.0279,636.64954
452,41,0.2839166820049286,958.3002,133.35837,1126.5829,471.16245
453,63,0.5982961654663086,222.21423,257.49243,999.59314,639.0065
453,41,0.49223217368125916,952.23584,129.52174,1118.8748,468.2213
454,63,0.6143268942832947,213.18726,255.23468,994.61597,665.29315
454,41,0.4865626096725464,946.8718,126.741455,1112.5869,466.82904
455,63,0.6467615962028503,205.88123,253.70953,987.34204,645.8076
455,41,0.6204232573509216,940.631,125.72833,1108.9166,464.63562
456,41,0.6467944979667664,933.49634,123.90074,1102.2334,464.18152
456,63,0.556257426738739,199.86423,251.00824,980.7063,658.7146
456,65,0.25221461057662964,1215.479,421.28558,1279.3794,510.42706
457,41,0.7842668890953064,929.3484,117.8076,1096.849,464.25916
457,63,0.5114716291427612,184.93707,249.56055,971.38605,642.35474
458,41,0.7247092127799988,922.6167,117.09943,1093.2684,459.6114
458,63,0.4331966042518616,177.18182,247.17975,968.91486,638.6475
459,41,0.7577294111251831,916.3041,114.5148,1084.899,457.98807
459,63,0.48417142033576965,167.25775,244.49219,968.1412,646.0875
459,28,0.28119024634361267,169.47229,244.68909,966.18335,641.2748
460,41,0.6122338771820068,912.78906,112.85857,1079.3467,457.3354
460,63,0.41266557574272156,157.83551,242.53491,965.14594,647.94104
460,67,0.39482930302619934,1193.5991,413.01978,1279.3374,509.77307
460,28,0.3940465450286865,159.63333,242.60791,963.228,644.3598
460,67,0.31675031781196594,0.43119812,476.10492,160.79678,665.1259
461,41,0.7319808602333069,906.14636,110.611404,1075.663,456.06293
461,28,0.48981592059135437,151.55762,240.5727,960.7727,659.68805
461,67,0.4699859917163849,1189.3114,416.16193,1279.3885,510.22845
461,63,0.4006158411502838,151.88629,240.72644,962.086,658.2407
461,67,0.36933913826942444,0.50598145,477.08124,152.28625,662.663
462,41,0.7339058518409729,899.86743,108.55322,1068.6594,455.31024
462,67,0.51284259557724,1183.0996,412.7173,1279.4346,510.47028
462,63,0.5047916173934937,141.86218,239.89929,937.9083,643.7948
462,67,0.4011457860469818,0.51867676,475.67502,144.23969,659.71387
462,28,0.34959909319877625,145.60779,239.10205,955.8159,640.10834
463,41,0.6335301399230957,894.42725,105.873474,1063.3503,451.00848
463,63,0.5477280020713806,137.04376,237.5116,939.87836,654.9867
463,67,0.3946703374385834,0.6758423,475.9906,135.92264,658.469
463,28,0.3790903389453888,139.39493,237.7987,947.33704,654.05334
463,67,0.3048737943172455,1177.3657,399.1302,1279.3787,511.727
464,41,0.6742520332336426,888.7351,104.2263,1058.2415,448.5547
464,63,0.596645712852478,122.43909,235.76947,934.47314,648.5538
464,67,0.4363253116607666,1172.6619,380.3106,1279.4058,512.11
464,67,0.27720755338668823,0.711277,476.023,128.35059,656.04156
465,41,0.6116717457771301,883.7069,103.12225,1052.1398,445.6585
465,63,0.4757130444049835,117.898315,234.53857,928.92285,657.38
465,67,0.4683266580104828,1164.7004,384.8706,1279.4397,512.6506
465,28,0.4226316511631012,117.944916,234.74585,934.93884,653.1205
466,41,0.6893244385719299,878.8738,99.96594,1047.8895,445.41327
466,63,0.4889334738254547,110.73425,232.70215,922.4418,653.6023
466,67,0.4468311071395874,1158.647,404.63593,1279.3921,512.7172
466,28,0.2621898949146271,110.80054,233.19055,928.77893,647.4502
467,41,0.6166766285896301,873.2534,96.512085,1044.6165,442.80884
467,28,0.4916597306728363,102.435425,231.68456,913.0847,649.6633
467,67,0.34976211190223694,1155.5369,404.77942,1279.3655,512.33154
467,64,0.2999843955039978,1156.8043,399.8098,1279.7365,513.1016
467,63,0.29569366574287415,97.44501,233.09143,916.5783,652.00146
467,63,0.2702569365501404,0.17868042,478.56964,104.937584,647.12555
468,41,0.6308563351631165,868.08105,94.68866,1037.8757,442.79443
468,28,0.5099354982376099,92.5376,229.42865,906.94727,654.52936
468,63,0.5050168633460999,92.960266,228.71387,913.29114,663.947
468,67,0.3788783550262451,1153.3271,395.04645,1279.4011,511.20306
468,63,0.3479423224925995,0.19117737,480.84592,98.29701,644.02905
468,64,0.3137422800064087,1153.6414,394.20782,1279.76,512.87787
469,41,0.6403588652610779,864.6626,92.83055,1033.0647,442.90173
469,63,0.5506949424743652,86.05707,226.97363,907.3436,658.6875
469,28,0.5487015843391418,85.71814,228.16125,902.9317,652.5083
469,67,0.4847860634326935,1149.0042,400.30225,1279.3035,511.19116
469,67,0.2763659656047821,1221.8826,370.02975,1279.4861,428.7169
470,28,0.6657845973968506,80.30084,226.36615,902.16895,673.80286
470,41,0.6369838118553162,858.7344,91.60498,1030.0005,442.0304
470,63,0.4971475899219513,71.395935,224.99872,904.0237,677.003
470,67,0.4086575210094452,1143.3567,402.61957,1279.4207,510.59894
470,67,0.39705830812454224,1217.4805,368.87143,1279.4814,429.48563
470,64,0.35596156120300293,1144.6006,401.05005,1279.7905,511.357
470,66,0.2819274961948395,1146.8206,275.72003,1280.0,364.07343
471,63,0.5971594452857971,57.6557,223.79932,900.4314,675.3873
471,67,0.5375445485115051,1138.304,403.7791,1279.3225,508.31805
471,28,0.5119379758834839,74.56909,225.43317,900.7794,668.7384
471,67,0.46272754669189453,1214.0367,367.3568,1279.5253,428.65454
471,41,0.4184918999671936,854.44617,89.75786,1024.409,440.8178
472,63,0.6484293937683105,46.044434,222.52197,897.4662,664.6647
472,41,0.5660852789878845,850.7351,88.06146,1019.4658,439.39233
472,67,0.5606637001037598,1135.49,402.39825,1279.3606,507.0926
472,64,0.5236988663673401,1134.6812,402.13336,1279.4346,507.77106
472,67,0.5140577554702759,1210.1941,365.06946,1279.5876,428.94885
472,28,0.3343847692012787,65.70532,224.2099,899.71936,657.7353
473,63,0.5362280011177063,35.1416,221.57751,893.4833,671.2629
473,67,0.5101881623268127,1131.273,401.9225,1279.3755,506.33618
473,41,0.4861027002334595,846.85095,86.79962,1015.43274,438.59955
473,64,0.47585824131965637,1129.2949,400.79065,1279.6543,506.588
473,28,0.4203867018222809,57.311768,223.091,896.48926,659.3168
473,67,0.39408135414123535,1205.7566,364.1382,1279.3728,428.0189
474,28,0.6286581158638,43.50952,221.7124,893.2976,663.6957
474,41,0.5569502711296082,842.2799,85.23828,1013.072,436.83728
474,63,0.47869592905044556,27.750305,220.45087,889.1033,675.4635
474,67,0.4351591467857361,1126.7257,397.8614,1279.4669,504.9831
474,64,0.3891430199146271,1125.8835,396.97015,1279.6448,504.83832
474,67,0.2657461166381836,1200.8865,361.16437,1279.4915,429.09088
475,41,0.6471704244613647,833.04736,82.00929,1002.7217,435.63464
475,28,0.6455514430999756,27.976196,220.12666,885.3528,679.0922
475,67,0.6380923390388489,1118.6301,396.6931,1279.2986,502.54883
475,67,0.5802736282348633,1192.9977,357.00067,1279.5114,431.90674
475,63,0.4130481779575348,28.120789,219.83685,876.19824,662.598
475,64,0.28201571106910706,1119.0735,392.8457,1279.6111,501.9458
476,28,0.7552464008331299,25.00946,219.87732,881.3636,686.12274
476,67,0.6566402316093445,1113.5593,394.76593,1279.273,501.78754
476,41,0.5976827144622803,827.95935,81.34941,999.4945,436.39862
476,63,0.4661442041397095,17.49939,219.31018,873.69867,671.1878
476,67,0.46401941776275635,1190.0413,346.85553,1279.6296,431.3131
477,28,0.6688094735145569,20.234375,219.36066,874.66486,681.3462
477,67,0.6389744877815247,1108.2246,396.6053,1279.2317,500.8404
477,41,0.508550763130188,822.5504,80.50911,990.3778,433.50214
477,63,0.49648720026016235,13.311157,218.77386,868.74884,663.2396
477,67,0.4032141864299774,1183.7804,348.5777,1279.6256,431.53314
477,64,0.35278013348579407,1109.2341,393.06055,1279.635,500.62482
478,28,0.5322594046592712,15.949219,219.00737,867.8679,680.9279
478,67,0.5233308672904968,1105.2228,393.78937,1279.3011,499.83563
478,41,0.502830982208252,819.2256,80.11859,988.49243,435.20837
478,64,0.4900355041027069,1105.5131,390.6466,1279.4894,499.83466
478,63,0.4891388416290283,10.105896,218.83636,862.8994,665.0081
479,41,0.6691492795944214,814.7982,80.56204,983.3694,433.52042
479,28,0.6251844763755798,10.083008,218.60364,862.2241,682.0194
479,64,0.5078049302101135,1100.383,389.29272,1279.6672,498.60748
479,67,0.4660661518573761,1101.1561,391.09344,1279.3585,498.6814
479,63,0.45431065559387207,6.181885,218.71808,858.17413,668.1517
480,28,0.641669750213623,5.8099976,218.21747,855.03906,682.5941
480,41,0.5553483366966248,809.62427,80.24524,978.9824,433.8275
480,67,0.47969353199005127,1094.3624,389.12122,1279.7411,498.59088
480,63,0.43358373641967773,7.529785,219.2688,853.5242,680.4916
481,28,0.5468600988388062,2.3544922,219.72382,844.7689,683.1441
481,41,0.5002937316894531,802.96814,79.586426,972.39343,433.3825
481,63,0.474970281124115,6.3482056,219.34105,848.2777,684.4137
481,67,0.4202357530593872,1089.7869,389.22638,1279.6841,497.51642
481,64,0.3044951558113098,1088.9581,388.30615,1279.8312,497.46436
482,28,0.5697002410888672,0.12664795,218.88611,843.27,677.7108
482,67,0.5427528023719788,1084.792,386.20013,1279.2559,497.7342
482,41,0.4543044865131378,798.3087,78.38269,967.6493,433.94196
482,63,0.3968947231769562,6.127014,219.06041,842.9813,685.03467
483,28,0.46389511227607727,0.23840332,219.18898,840.1211,683.8076
483,63,0.41259023547172546,4.010254,219.39532,837.69385,688.176
483,41,0.357184499502182,792.6669,78.893326,961.2445,433.9331
483,67,0.29706010222435,1077.15,388.3933,1279.2836,498.0996
483,65,0.2574159502983093,1076.5667,388.61792,1279.5088,497.95837
484,64,0.5783308148384094,1073.176,390.11243,1278.779,496.42896
484,63,0.5692437887191772,4.2370605,219.46657,832.313,688.5996
484,41,0.40829673409461975,786.9242,79.643326,953.84753,434.3805
484,67,0.3860797882080078,1072.633,391.1491,1277.9128,497.12823
484,28,0.3027990162372589,0.095825195,219.69427,835.96643,690.0108
485,63,0.6025182008743286,3.395874,220.04083,826.58386,686.39044
485,67,0.525047242641449,1069.1279,386.7182,1276.894,496.51868
485,64,0.5179504156112671,1068.3462,386.5686,1277.3823,496.2705
485,41,0.4526018500328064,781.355,79.29962,949.2888,433.9843
485,28,0.36057522892951965,0.5140991,219.84862,831.0287,687.32263
486,63,0.686804473400116,1.3893433,218.99878,825.00085,671.0184
486,67,0.6492145657539368,1060.9309,387.9356,1273.8948,496.8037
486,41,0.42168116569519043,773.41174,78.76337,942.34875,433.99213
487,67,0.7050280570983887,1054.5662,383.62604,1269.552,496.74872
487,63,0.6805368065834045,0.064453125,220.15985,811.24927,680.76575
487,64,0.5325652956962585,1053.4436,383.49213,1270.5554,496.2138
487,41,0.3580848276615143,767.5877,77.67526,936.2459,434.50888
488,67,0.6197004318237305,1048.4392,384.8947,1263.6306,497.28168
488,63,0.5940263271331787,0.7546997,220.58112,804.5161,687.14343
488,64,0.45905742049217224,1049.844,385.1433,1263.552,496.6247
488,41,0.29059499502182007,759.7656,78.70271,926.58765,434.2517
488,28,0.2741446793079376,0.5308838,220.31427,814.9441,689.70215
489,63,0.5856261253356934,1.4349365,220.35353,801.7276,684.0571
489,64,0.5573774576187134,1042.163,390.58936,1256.9188,495.96875
489,41,0.4707060158252716,754.58167,78.77983,922.32825,436.31732
489,67,0.43061918020248413,1041.821,392.10254,1257.894,496.62744
489,28,0.25420239567756653,0.85461426,220.16353,803.21216,691.73846
490,63,0.6364526152610779,1.4833374,220.31256,792.08923,692.2095
490,41,0.5916665196418762,747.38367,78.21765,915.8861,434.78345
490,64,0.587425708770752,1034.5625,387.15735,1249.958,495.1624
490,67,0.5114021301269531,1035.228,387.5771,1250.1626,495.622
491,41,0.5795570015907288,738.6343,77.39578,908.2676,435.54086
491,67,0.5701342225074768,1027.605,389.54907,1240.7578,495.5099
491,63,0.5515281558036804,1.173584,220.74884,779.2295,699.72626
491,64,0.4423328936100006,1026.9207,389.11993,1241.679,495.5407
491,67,0.3451065719127655,0.62994385,220.61517,782.23254,705.30334
491,65,0.2967368960380554,1027.3348,390.2318,1240.7867,496.37012
492,67,0.5897882580757141,1020.9673,386.8979,1234.052,495.9098
492,63,0.5555188059806824,1.1085205,221.22919,773.8425,706.249
492,41,0.388470321893692,729.0537,76.758606,900.4773,436.67035
492,65,0.3618386387825012,1020.08405,386.92963,1234.3774,495.69672
492,67,0.32595497369766235,1.0303955,221.04279,776.28687,710.6702
493,63,0.6577405333518982,1.2226562,221.87842,766.353,706.53796
493,67,0.6445316672325134,1012.1305,387.86578,1226.9796,496.08398
493,41,0.4074725806713104,723.1438,77.985565,891.7334,437.12094
493,67,0.28543147444725037,1.2124023,221.5841,768.3104,709.77625
493,60,0.25258052349090576,6.552246,32.32007,1280.0,711.2837
494,64,0.6166120767593384,1005.8704,384.24786,1217.8552,495.44183
494,67,0.57742840051651,1005.44305,384.141,1219.5408,496.3462
494,63,0.5236965417861938,0.3239746,221.49347,758.5021,709.4535
494,41,0.3959818482398987,716.4569,77.56659,884.7914,437.0777
494,28,0.2919936180114746,1.3615112,221.77216,760.52094,709.5503
495,63,0.5940228700637817,1.4626465,222.75604,749.04224,707.4788
495,64,0.5902559161186218,996.60876,385.34277,1209.8534,495.39374
495,67,0.5730074048042297,997.45593,385.7622,1208.7623,495.71625
495,41,0.411983460187912,706.5596,76.700745,876.8843,437.4527
496,63,0.7115912437438965,1.5978394,222.27972,740.7287,705.22595
496,67,0.6809262037277222,989.55536,383.78442,1202.6091,496.00842
496,41,0.4212883710861206,698.2212,76.56702,866.3318,438.02313
497,63,0.7657985091209412,0.4003296,222.08708,735.93353,701.1452
497,67,0.7122743725776672,982.1704,385.5243,1196.2302,494.92456
497,64,0.4355947971343994,983.39124,385.66785,1193.8827,493.8496
497,41,0.3679906129837036,691.4293,74.81044,860.0797,437.9179
497,65,0.28586867451667786,1059.8438,330.397,1279.3987,481.3998
498,63,0.787022590637207,0.39086914,221.00665,726.3618,700.1782
498,67,0.7293159365653992,975.591,385.11407,1190.093,493.89307
498,41,0.48849380016326904,683.77295,73.9371,853.92065,437.28293
498,65,0.3681221306324005,1051.7688,330.59723,1280.0,478.18304
499,63,0.7646220922470093,0.3887329,221.07368,713.55707,699.08185
499,67,0.6365661025047302,968.67017,385.38806,1177.5525,492.5907
499,41,0.5099409818649292,676.4325,73.79974,844.7794,437.3449
499,65,0.47663477063179016,1045.5398,329.79144,1280.0,476.21747
500,63,0.7369555830955505,0.23327637,220.59595,708.8342,697.66034
500,67,0.651576578617096,961.1083,389.23914,1172.3739,492.21417
500,41,0.5677767992019653,669.16327,72.481415,837.30585,437.8066
500,65,0.3689343333244324,1040.6707,330.32623,1280.0,474.64496
501,63,0.7625869512557983,0.26971436,220.4635,701.54596,695.3817
501,67,0.6646929383277893,954.5271,385.123,1165.0564,491.89178
501,41,0.3936861455440521,660.5617,71.5387,829.24884,438.18292
502,67,0.6402318477630615,946.84875,388.1917,1159.7379,491.5064
502,63,0.625044584274292,0.3400879,220.703,694.8345,695.84717
502,64,0.49711093306541443,947.5696,388.02545,1158.2202,490.90106
502,41,0.46340182423591614,654.61646,71.15445,821.9907,437.77444
503,67,0.6321835517883301,941.5886,386.15057,1150.7859,491.15125
503,63,0.615429162979126,0.23376465,220.71002,687.4092,699.3285
503,64,0.5032678246498108,942.03345,386.39734,1150.8225,490.41846
503,41,0.33091801404953003,648.5127,74.16002,817.6908,437.18713
504,67,0.6538226008415222,934.2471,386.39343,1141.8586,490.9571
504,64,0.5853098630905151,933.3046,386.68506,1143.3735,490.60266
504,63,0.5792328119277954,0.3692627,220.80878,681.05237,698.12805
504,41,0.3247239291667938,642.5847,70.62311,810.38354,439.9071
505,63,0.7373459935188293,0.40490723,220.59174,673.16675,695.22925
505,67,0.5989838242530823,927.9245,386.0268,1138.9153,491.24933
505,64,0.562388002872467,926.1168,385.9972,1138.9166,490.74902
505,41,0.2689734995365143,634.0051,70.74286,803.10156,439.0678
506,63,0.7460405230522156,0.42248535,220.11395,666.6732,696.2892
506,67,0.7129400372505188,923.1217,381.86243,1132.474,491.44507
506,41,0.3494071960449219,629.0557,70.40265,797.03033,437.84442
507,63,0.7137309908866882,0.67718506,220.14117,660.25037,699.8466
507,67,0.6409149765968323,918.202,385.24036,1127.9946,491.1223
507,64,0.5406162142753601,919.7903,386.0578,1127.5906,491.6726
507,41,0.4427162706851959,624.6234,70.39789,794.0226,437.76996
508,63,0.6910092830657959,0.74938965,219.44843,653.5303,703.32825
508,67,0.6583611369132996,913.32056,387.0125,1122.5348,490.98456
508,64,0.6187500357627869,913.5609,387.02777,1122.0665,490.64227
508,41,0.5758644938468933,618.5416,70.60271,790.7648,437.16754
508,65,0.2580716013908386,990.57043,329.40247,1278.9247,474.50745
509,67,0.7558054327964783,909.6913,384.98352,1115.5646,491.17664
509,63,0.709408164024353,0.7807007,219.05397,649.5882,702.2284
509,41,0.45373907685279846,614.11084,70.54352,784.782,437.5047
510,64,0.6265265345573425,904.204,388.01056,1111.1239,490.48505
510,63,0.587697446346283,0.8222656,218.6852,645.6411,706.70557
510,67,0.5481767654418945,905.0104,387.91724,1109.6393,490.896
510,41,0.514288604259491,611.303,70.022644,780.1321,437.5263
510,65,0.39231061935424805,981.7151,327.75488,1277.6372,475.7365
510,28,0.2522428035736084,0.6206665,218.71687,646.4203,709.73785
511,63,0.5683956742286682,0.30096436,217.91455,640.56647,709.00604
511,67,0.5431472659111023,900.4673,389.8333,1108.4392,491.28973
511,65,0.4733980596065521,899.2943,389.4616,1109.09,490.8885
511,41,0.45973145961761475,607.03015,69.290436,775.06287,437.66
511,28,0.41808101534843445,0.61376953,218.37311,643.0094,709.54297
511,65,0.26741325855255127,978.61035,327.97845,1278.4004,475.6949
512,67,0.6109731197357178,896.56824,387.2489,1105.4747,491.11096
512,63,0.5553172826766968,0.708374,218.0045,638.39233,706.3157
512,41,0.4831937551498413,602.27924,68.128876,772.36456,438.1591
512,28,0.3841632604598999,0.6425781,218.16315,637.7875,709.4338
512,64,0.3338271677494049,896.6803,388.46985,1105.0748,491.38452
512,65,0.2942871153354645,976.8397,327.58514,1277.8817,475.0904
512,65,0.25258970260620117,895.44165,387.79224,1106.3772,491.85248
513,67,0.5492111444473267,894.4636,386.0766,1101.9624,491.34692
513,63,0.5444267392158508,0.62475586,217.76637,634.91504,704.27
513,28,0.49172186851501465,0.6241455,217.66895,634.9076,707.5442
513,41,0.30644819140434265,597.0564,67.29823,768.5714,439.41687
513,65,0.30330729484558105,893.9574,387.4524,1100.7208,491.31335
514,67,0.596839189529419,891.2373,382.4331,1099.3506,491.58282
514,63,0.5410754680633545,0.6903076,217.46814,628.8433,705.01196
514,41,0.4756626784801483,594.51086,65.77832,764.71936,439.1355
514,28,0.3941565454006195,0.762146,217.73077,630.10284,707.655
515,63,0.535810112953186,0.8508301,216.01532,624.20105,693.2704
515,67,0.512911856174469,888.0206,385.29413,1096.1345,492.3977
515,41,0.39244553446769714,590.6456,65.970566,760.2711,439.19763
515,64,0.38017284870147705,886.82764,385.5478,1094.9056,492.10223
515,28,0.34437087178230286,0.71099854,217.03123,627.0193,704.579
515,65,0.26480570435523987,888.922,386.46808,1095.6633,491.5959
516,63,0.6227779388427734,0.86865234,215.61902,620.18005,699.9226
516,67,0.5261900424957275,883.9381,385.60565,1094.4149,493.03198
516,41,0.41081076860427856,587.9198,64.307465,757.7711,439.56686
516,64,0.3904147744178772,884.39087,387.2967,1093.254,492.213
517,63,0.6422795653343201,0.85528564,214.83653,617.2212,699.3772
517,41,0.5631088614463806,583.87256,63.677383,755.1201,439.1609
517,67,0.4802207350730896,881.68494,386.54272,1091.8148,493.50452
518,63,0.6338306665420532,0.59820557,214.9564,612.1913,706.12537
518,67,0.48031085729599,879.59656,381.5368,1088.0426,494.1192
518,41,0.4265483021736145,580.9336,61.246124,751.0737,439.70877
519,63,0.6545253992080688,0.6970215,215.66455,610.09766,702.1308
519,64,0.5422207117080688,877.55945,382.77234,1085.3702,493.44434
519,67,0.46804606914520264,877.93445,381.31274,1084.6373,494.26965
519,41,0.46215492486953735,577.9407,60.24716,749.3303,439.40274
520,63,0.6315889358520508,0.63049316,214.68976,603.46606,700.25867
520,67,0.5459855198860168,874.8269,379.6521,1082.2917,495.79407
520,41,0.5385848879814148,572.8346,60.647247,747.05505,440.18796
520,64,0.25618302822113037,874.0996,380.49762,1083.5955,495.9171
521,63,0.6869880557060242,0.56829834,215.33649,601.227,701.78644
521,67,0.5303958654403687,871.76355,379.38782,1080.7899,497.5504
521,64,0.4819222092628479,871.1754,379.15424,1082.1898,497.13202
521,41,0.4669341444969177,569.78564,59.758606,743.2029,440.19696
521,65,0.27965760231018066,953.8789,326.18042,1274.1704,481.3385
522,63,0.6239117980003357,0.79901123,213.79877,595.58575,703.73193
522,64,0.617189884185791,869.6317,383.76593,1081.7897,499.21796
522,41,0.5200362205505371,565.21326,58.62668,740.4198,441.28934
522,67,0.45876309275627136,870.27625,383.50378,1080.4354,499.2384
522,65,0.325412392616272,951.18286,326.74292,1272.7007,482.57544
523,64,0.5984900593757629,866.73584,385.63934,1080.8701,502.03094
523,63,0.565614640712738,0.6530762,215.49658,591.03345,705.16406
523,41,0.41257983446121216,562.4232,57.98697,736.73083,442.98032
523,65,0.3267178237438202,949.0065,326.7256,1271.7081,484.1609
524,64,0.559552788734436,866.13354,390.27966,1079.8375,504.17377
524,63,0.47810932993888855,0.6710205,214.3703,587.0261,704.74695
524,41,0.4706888496875763,556.7472,56.243073,734.12317,443.95004
524,28,0.4003390371799469,0.46331787,214.77324,589.0512,708.851
524,65,0.385810911655426,948.6776,327.07938,1272.5089,485.57162
524,67,0.2702900171279907,0.7338867,213.31866,588.3846,706.84656
525,41,0.5503754019737244,553.739,55.293198,732.8884,445.2301
525,63,0.4871046245098114,0.69488525,213.99237,584.1032,699.87427
525,64,0.47017133235931396,865.3998,390.59088,1079.3326,506.08002
