frame_number,object_class,confidence_score,x1,y1,x2,y2
439,64,0.7267548441886902,423.26468,195.33612,505.9142,238.1015
439,66,0.35539183020591736,366.44904,139.60913,439.6524,180.38034
439,66,0.30078449845314026,474.61218,146.80547,567.8148,227.3196
440,63,0.8321542739868164,0.354805,124.90347,358.13382,313.9178
440,64,0.6760679483413696,423.83487,196.35677,505.72525,238.66805
440,65,0.4704783260822296,424.43756,196.96747,505.70316,238.70326
440,66,0.3287825882434845,474.7086,149.72282,567.82434,228.8146
440,66,0.28987398743629456,367.67813,146.67226,439.7331,181.33092
441,63,0.7935799956321716,1.007917,125.97979,360.33322,311.28757
441,65,0.6434257626533508,424.95486,197.29903,505.63144,239.71985
441,64,0.574567973613739,424.14294,196.66112,505.5999,239.77528
441,66,0.31959089636802673,475.1258,156.05122,567.84265,231.84737
442,63,0.8034355640411377,2.123386,128.19386,364.36072,311.04214
442,65,0.6473840475082397,426.14874,199.7733,506.26013,241.50432
442,64,0.5420383810997009,425.05008,200.35472,506.55936,241.39493
442,66,0.29831069707870483,475.7545,159.86624,567.86597,233.72472
443,63,0.8011618852615356,2.5364764,130.99129,368.09927,309.35907
443,65,0.751559317111969,427.8584,201.73029,507.51672,243.0127
443,64,0.4781935513019562,427.88425,201.99039,508.27786,243.4539
444,63,0.8528698682785034,1.7475364,133.51826,369.82666,303.7992
444,64,0.4830808937549591,430.3986,204.5538,509.4434,244.48999
444,65,0.47414320707321167,430.7224,204.72253,509.424,244.88255
445,63,0.8234648704528809,8.649198,134.80054,373.23837,303.34406
445,64,0.40224146842956543,431.43085,204.98582,510.39514,244.63234
445,67,0.37401068210601807,431.85886,204.9989,510.45917,244.72623
445,65,0.3343077600002289,431.77493,204.55582,510.16678,245.17668
446,63,0.8048208951950073,14.058484,135.2777,375.86948,299.4133
446,64,0.5458763241767883,433.4389,206.3507,511.4628,244.4939
446,65,0.2992069721221924,434.72827,206.63547,510.6689,243.73659
447,63,0.7860127687454224,25.57781,134.45917,373.87854,293.35986
447,64,0.5244650840759277,435.09305,202.90842,511.7708,242.5696
447,65,0.4835790991783142,434.71387,201.9211,512.37146,242.6372
448,63,0.7587502002716064,34.560226,133.23561,379.5945,290.95505
448,65,0.6431556940078735,433.72992,200.73848,509.9093,238.88878
448,64,0.377133309841156,434.20157,201.79068,509.96884,239.62344
449,63,0.6658859848976135,42.652164,129.46298,381.72293,293.45157
449,64,0.5971876978874207,435.15012,197.96806,510.342,236.11292
449,65,0.35857850313186646,436.10892,198.66554,509.15674,235.70642
450,63,0.760510265827179,49.69783,126.8407,384.44635,273.9222
450,67,0.3791951835155487,436.09692,195.60812,510.54953,231.3596
450,64,0.33954161405563354,435.67764,194.80237,510.69263,231.34991
450,65,0.30998775362968445,437.45474,195.33994,509.155,231.1107
451,63,0.7913942337036133,61.959812,125.62921,388.81305,269.93927
451,67,0.38238397240638733,440.13824,194.20863,514.4099,228.73283
452,63,0.7897958159446716,70.64167,124.6955,396.3723,261.49512
452,64,0.4358534514904022,0.12103996,203.79248,62.90963,277.36972
452,67,0.43173670768737793,445.1501,192.46588,518.25964,228.04028
452,67,0.25547370314598083,0.19655113,203.37459,62.579372,277.2087
453,63,0.8040515780448914,85.934364,125.64646,403.6288,259.4283
453,64,0.7819398641586304,0.1776124,203.14925,76.59384,277.3646
453,64,0.3952834904193878,450.80753,192.73933,524.70953,226.81277
453,67,0.28408366441726685,451.36206,192.36641,524.51,226.71732
453,65,0.2616173028945923,451.14703,194.06636,523.65173,226.40138
454,63,0.7116485834121704,96.34811,126.292046,413.73557,254.66367
454,64,0.6664149761199951,0.10675296,204.2043,90.184044,280.6183
454,64,0.4093888998031616,459.57855,194.0637,534.3397,228.76796
454,67,0.2949795424938202,0.0,203.35184,90.25493,280.44006
455,63,0.7750579714775085,110.075615,128.53607,422.10684,254.06401
455,64,0.5048609375953674,465.89145,194.72072,541.57855,228.69673
456,63,0.742300808429718,120.533646,131.64345,429.19452,257.57126
456,64,0.48670533299446106,474.198,194.11272,547.41455,230.45459
456,67,0.4044598937034607,476.28415,195.34595,547.71985,230.30646
457,63,0.705974280834198,132.7314,135.03667,437.75043,258.0507
457,67,0.43696948885917664,482.15402,198.58072,552.9523,232.20761
457,65,0.3949548006057739,482.2337,199.49635,553.1908,232.59412
457,64,0.31980496644973755,481.13672,197.6108,553.28815,232.95534
458,63,0.6611247062683105,142.00552,137.22931,447.4333,262.64832
458,67,0.42149391770362854,486.9024,198.8709,558.7561,235.14183
458,64,0.39727783203125,486.9721,199.64488,558.58673,235.8735
458,65,0.3487202823162079,487.12796,200.58856,558.3834,235.48436
459,63,0.6898015141487122,146.76591,139.95798,452.6717,265.70834
459,64,0.5970835089683533,492.0026,203.63908,563.0323,238.06613
459,67,0.5326784253120422,492.74796,202.73671,564.05865,238.2939
459,65,0.2839190363883972,492.76053,203.50354,563.5768,238.26534
460,64,0.5640980005264282,492.5213,206.48494,565.0491,240.62749
460,63,0.5313580632209778,152.06018,143.15111,450.87216,267.65402
460,67,0.3373427391052246,493.07718,205.88525,565.1185,240.42609
460,65,0.26767653226852417,493.36633,206.56921,564.4907,240.01839
461,63,0.5997795462608337,154.02287,145.37723,451.15762,267.40057
461,65,0.47836366295814514,495.83643,209.0306,564.6178,241.84268
461,64,0.26634255051612854,494.33987,208.07674,565.30994,242.40453
462,63,0.5967898368835449,154.71767,147.6077,448.91177,266.8923
462,64,0.4037456810474396,492.99606,210.29108,562.6002,243.03436
462,65,0.28788354992866516,494.18613,209.80826,562.1519,243.73932
463,63,0.4999241828918457,152.37657,148.85445,446.83932,269.3928
463,67,0.381669819355011,489.43576,210.09705,558.9327,244.5428
463,64,0.2687584459781647,489.39307,210.46959,559.00006,244.11864
464,64,0.485490620136261,484.1443,213.05832,553.6326,245.9942
464,63,0.4392596483230591,149.66824,149.7541,443.17526,273.4517
465,63,0.5903242826461792,149.752,150.85149,439.5237,265.66135
465,64,0.44687706232070923,478.62595,213.36307,547.22424,246.37825
466,63,0.6148231625556946,150.75636,151.87918,438.09286,267.71564
466,64,0.43654438853263855,477.7761,214.20717,546.21643,246.4753
467,64,0.6113343834877014,476.5878,215.77304,543.8595,248.72473
467,63,0.5367905497550964,152.73547,153.47786,437.8755,268.81854
468,64,0.6357391476631165,477.87756,219.12222,544.8084,250.8705
468,63,0.4261445701122284,159.34528,155.42766,439.49973,264.99084
468,63,0.3195044696331024,158.24953,154.36603,487.68524,287.86203
468,67,0.3127540051937103,478.29742,219.00194,544.5188,250.98363
469,63,0.6479002237319946,164.94391,159.03516,442.16003,264.28506
469,64,0.5889960527420044,480.59433,222.71172,546.98785,254.24081
469,67,0.27380284667015076,481.70706,222.89374,546.69806,253.2975
470,63,0.6376938223838806,171.64392,163.4355,446.06168,264.5971
470,66,0.45074301958084106,0.0,219.78668,162.75993,312.7443
470,64,0.4362448453903198,486.4583,226.54639,552.16736,257.84232
470,64,0.3044494688510895,0.076235674,202.39462,48.41916,242.3785
471,63,0.5128298401832581,178.15424,167.72305,451.93018,267.72086
471,64,0.4143047034740448,492.06976,230.12581,556.9461,262.6272
471,65,0.3036099970340729,491.81842,232.00249,558.36707,261.90674
472,64,0.643871545791626,494.4457,236.84367,559.8644,268.51508
472,63,0.4133032560348511,186.19737,173.09578,455.94608,270.3756
472,65,0.3968520164489746,495.91776,237.29503,560.1239,267.80267
473,64,0.6290890574455261,498.2768,241.28307,566.47986,273.2471
473,63,0.43771904706954956,192.41144,177.9783,462.80826,275.10144
473,65,0.331393301486969,498.83673,242.13243,564.0402,272.77896
474,63,0.7052904963493347,196.52284,182.75674,463.9392,276.90442
474,64,0.6021961569786072,500.29578,245.32178,566.52686,278.11948
475,63,0.7502363920211792,199.54138,185.74423,463.34937,279.33572
475,67,0.26462551951408386,502.18805,250.61604,566.2185,281.80182
476,63,0.7061554193496704,201.46222,188.76266,464.13318,281.27863
476,64,0.35060828924179077,503.55005,253.43216,567.2867,284.15308
476,67,0.27530360221862793,502.39984,253.84178,566.84607,283.99884
477,63,0.7762891054153442,202.98973,191.11125,465.3361,283.0312
477,64,0.491988867521286,503.01108,256.13486,567.58276,286.5757
477,64,0.29762181639671326,0.12887749,255.7114,50.54829,302.11874
478,63,0.788920521736145,203.98701,193.07008,464.29352,284.55505
478,64,0.4263463318347931,52.5732,259.26566,125.15522,319.24902
478,64,0.4087837040424347,502.63916,258.9705,567.8379,288.84213
478,64,0.40555864572525024,0.0,257.4212,49.59021,304.3884
479,63,0.7256404161453247,204.91185,195.82684,464.62195,286.69955
479,64,0.5431423187255859,502.7197,261.2765,567.43713,291.45734
479,64,0.3053359389305115,54.537952,260.97308,126.85783,319.26035
480,63,0.8154144287109375,205.41394,199.78969,464.45755,290.83493
480,64,0.34578627347946167,502.9581,264.57538,566.96533,294.37708
480,64,0.31386712193489075,0.021708107,264.0309,50.28015,311.51065
480,67,0.25387999415397644,502.93552,264.6324,567.00507,294.53485
481,63,0.7425675988197327,205.38339,204.24452,462.92175,295.26328
481,64,0.6043441891670227,503.03372,268.49335,566.04645,298.16824
482,63,0.34929773211479187,203.98177,208.17815,461.55014,307.9619
483,63,0.4104107916355133,203.15033,213.7033,463.9203,312.1914
484,63,0.3252107501029968,202.76974,220.31554,461.57437,315.14807
485,63,0.732749342918396,202.6634,225.29076,458.01706,316.5635
486,63,0.8503889441490173,202.22334,230.28758,456.00537,316.5982
487,63,0.8321021199226379,202.55235,233.48654,456.10413,317.46738
488,63,0.7715327143669128,202.84851,234.7823,457.34015,317.6042
489,63,0.7571443915367126,202.97359,234.99173,457.6212,317.4444
490,63,0.6771344542503357,203.18475,234.96909,458.21942,317.4275
491,63,0.7012309432029724,202.8589,234.77632,458.37695,317.31567
492,63,0.7416008710861206,202.29387,234.63422,457.52487,317.25003
493,63,0.7514228820800781,201.80066,234.32259,457.4884,317.2314
494,63,0.8133289217948914,200.84637,233.97382,456.78552,317.36
495,63,0.8124446272850037,200.09251,233.67812,455.51093,317.31793
496,63,0.8422297835350037,200.04567,233.24149,455.57837,317.27393
497,63,0.8620444536209106,200.63858,232.37668,456.68515,317.00476
497,64,0.5273593068122864,497.02457,290.04297,560.32697,319.07593
498,63,0.8494004011154175,202.02141,231.52715,458.46384,317.24435
498,64,0.6120948195457458,498.83588,287.65308,564.39844,319.03128
499,63,0.8577545881271362,203.8847,228.64603,462.9033,317.13168
499,64,0.6615917682647705,501.872,284.88004,567.47095,314.70023
500,63,0.8478159308433533,207.44987,225.37878,465.7447,316.7012
500,67,0.2651757597923279,506.47354,281.87402,567.87964,311.55063
500,64,0.2632763087749481,506.02145,281.80515,567.7972,311.4164
501,63,0.6083371043205261,209.13728,220.77689,470.17944,316.20535
502,63,0.4846511781215668,210.96368,216.15012,477.8274,316.06256
503,63,0.3792378306388855,212.23416,209.85352,476.4118,312.492
504,63,0.6275665760040283,213.2127,205.91743,475.91232,305.48514
505,63,0.7560375928878784,212.96019,202.1676,475.81662,301.1369
506,63,0.814592719078064,212.88965,199.1043,475.0245,295.3583
506,65,0.3431076109409332,518.02026,256.275,567.73804,285.6886
507,63,0.8563376069068909,211.40315,196.11734,475.08484,293.1917
507,65,0.4571395814418793,517.28015,253.49115,567.7605,282.71884
508,63,0.7712035179138184,211.35863,194.17197,475.30948,292.1454
509,63,0.8385871052742004,211.1042,193.40657,475.70563,291.62167
510,63,0.8254799246788025,211.5675,193.46066,476.6528,290.78113
511,63,0.8323042392730713,211.4369,192.61597,475.03772,290.35648
512,63,0.82232666015625,211.17645,193.01793,475.09366,291.07745
513,63,0.8248503804206848,211.07104,193.39786,474.8321,291.22668
514,63,0.8401127457618713,210.84917,193.54709,474.53915,291.02036
515,63,0.8475571870803833,210.6781,193.98715,474.29034,290.99982
516,63,0.8454943895339966,210.66527,194.31573,473.9447,291.2854
517,63,0.8363275527954102,210.7229,194.35924,473.61465,290.9058
518,63,0.8325670957565308,210.80275,194.01149,473.2429,290.58484
519,63,0.8334052562713623,210.92906,193.8433,473.1992,290.4665
520,63,0.8243738412857056,211.6801,193.33292,473.2895,290.14764
521,63,0.8410743474960327,212.42435,193.5082,473.63885,289.8422
521,65,0.28018975257873535,516.1085,248.45737,567.7599,276.9878
522,63,0.8387044072151184,213.67705,192.93643,474.49353,289.51416
522,65,0.3288149833679199,516.60315,246.43849,567.8007,276.02087
522,64,0.291214257478714,516.46606,246.2489,567.8043,276.6407
523,63,0.8410334587097168,214.14252,191.40422,474.6548,287.4125
523,64,0.32289743423461914,516.6644,245.30328,567.7836,274.93127
523,65,0.3013269007205963,516.8368,245.65527,567.70856,274.43607
524,63,0.833905816078186,215.5054,190.62616,477.59882,285.91327
525,63,0.8359015583992004,216.42458,189.16173,478.0618,284.38803
525,65,0.2517159581184387,518.74786,243.09889,567.7167,271.62814
526,63,0.8229066133499146,217.63705,186.52525,478.68393,281.4129
526,65,0.37442049384117126,520.0689,242.2006,567.8461,269.8584
527,63,0.8078400492668152,218.64351,185.03963,479.68106,278.8414
527,65,0.3842848539352417,520.8246,238.85672,567.7386,267.89667
528,63,0.8484916090965271,219.56844,182.70549,481.6482,278.79767
529,63,0.8447999358177185,220.90851,180.27393,482.30554,275.80014
530,63,0.7723673582077026,221.39592,177.84851,483.52237,272.7732
531,63,0.7566957473754883,222.78372,175.60915,484.6206,270.30414
532,63,0.6955580115318298,224.56706,172.56664,486.0787,266.81967
533,63,0.5468005537986755,225.9493,170.25366,488.4529,294.4093
533,63,0.2942575514316559,530.61725,224.64702,567.88824,253.00574
534,63,0.6576867699623108,227.29192,167.89517,491.79703,291.76083
535,63,0.6709174513816833,228.68546,164.52878,493.1681,289.83276
536,63,0.6095554828643799,229.22092,161.96985,495.82657,287.52423
537,63,0.545871376991272,230.26442,158.57623,498.37186,262.1665
538,63,0.5747649073600769,231.94197,155.99878,500.54645,251.546
539,63,0.5918672680854797,235.56781,152.97011,503.15143,246.71182
540,63,0.7723268270492554,238.12247,150.28697,505.77347,244.91908
541,63,0.6676470637321472,240.09734,147.63739,509.92865,243.89137
542,63,0.53118896484375,242.77376,145.34767,512.683,241.57848
543,63,0.6941550970077515,244.99641,142.86691,514.5291,237.17679
544,63,0.6471512913703918,247.59494,140.76108,516.84534,260.20438
545,63,0.6162993907928467,249.45624,138.24492,521.00073,264.53784
546,63,0.6840911507606506,250.0288,136.10387,521.04755,261.63763
547,63,0.6365377902984619,252.42061,134.48537,524.1284,261.05258
548,63,0.5513597726821899,253.94633,132.09796,526.2406,256.83633
548,67,0.31579262018203735,253.55399,131.61517,526.75165,258.5209
549,63,0.5723050236701965,256.74387,129.44447,528.09674,223.57204
550,63,0.5969690680503845,256.9792,126.81884,529.0036,231.06178
551,63,0.6480270624160767,258.271,124.8325,529.96954,225.84872
552,63,0.5902732610702515,259.39832,122.73983,531.38403,218.61276
553,63,0.6274557709693909,260.3248,121.10537,534.0034,213.76347
554,63,0.6146782040596008,262.25635,119.23758,536.4128,236.44453
555,63,0.6324653029441833,263.54065,117.303024,538.25555,243.78642
556,63,0.6755875945091248,264.75455,115.284454,540.4998,241.38742
557,63,0.6706337928771973,266.14246,113.70982,542.8713,238.82925
558,63,0.6959319114685059,267.26727,112.299706,545.7371,238.83629
559,63,0.6734597682952881,268.9349,110.627815,547.88763,237.57841
560,63,0.6317411661148071,270.58475,110.162285,548.66266,236.98605
561,63,0.6737138628959656,272.75732,108.88499,550.5972,235.95598
561,67,0.3146628737449646,272.20935,108.77202,551.29016,236.05057
562,63,0.7206131815910339,274.78308,108.25086,554.5005,235.56445
563,63,0.6712066531181335,276.72385,108.078476,559.33484,235.22948
564,63,0.6217434406280518,277.92963,108.20179,559.50134,235.66393
565,63,0.698273777961731,279.57733,108.08636,559.889,235.70895
566,63,0.7116339206695557,281.5316,108.47269,560.6307,235.52972
567,63,0.7058470249176025,282.98184,108.92226,563.7261,236.77881
568,63,0.6448656916618347,284.55328,110.32707,566.76355,237.56793
569,63,0.611343264579773,286.62885,111.19247,567.28314,232.73978
570,63,0.6732999086380005,289.45966,113.32049,568.0,240.34224
571,63,0.6354807019233704,293.25085,114.89184,568.0,237.69482
572,63,0.6678997278213501,295.75266,117.7614,568.0,237.07426
573,63,0.6833745241165161,297.2178,119.68937,568.0,243.83423
574,63,0.6974155902862549,298.34647,121.39701,568.0,238.19157
575,63,0.6700291633605957,298.22372,122.30217,568.0,249.73055
576,63,0.6949225068092346,297.2315,123.15931,568.0,236.261
577,63,0.6542385220527649,295.8976,124.27402,568.0,240.55182
578,63,0.6027733087539673,294.7014,124.90327,568.0,234.3061
579,63,0.5815114974975586,294.33923,125.05001,568.0,252.52971
579,67,0.3064301609992981,294.82874,125.2682,568.0,255.76917
580,63,0.6193863153457642,294.4506,125.254906,568.0,253.20796
580,67,0.2805751860141754,294.66266,124.75084,568.0,256.16272
581,63,0.6753755807876587,295.12656,125.515434,568.0,254.4845
581,67,0.27366045117378235,295.34897,125.6895,568.0,256.38397
582,63,0.6551554799079895,296.2808,125.833405,568.0,257.74957
582,67,0.3213254511356354,296.4665,126.03196,568.0,257.6732
583,63,0.6380240321159363,297.68253,125.70321,568.0,256.43204
583,67,0.3594401180744171,297.93246,125.85675,568.0,258.43384
584,63,0.6059787273406982,298.28833,125.36124,568.0,255.87411
584,67,0.37122011184692383,298.50534,125.54205,568.0,259.321
585,63,0.6304849982261658,298.23434,125.130295,568.0,256.62665
585,67,0.413756787776947,298.46054,125.383446,568.0,258.64185
586,63,0.6574091911315918,297.30496,124.81121,568.0,255.78099
586,67,0.371621310710907,297.55804,125.02902,568.0,258.3438
587,63,0.5665233135223389,296.05377,124.50156,568.0,253.35583
587,67,0.4004422724246979,296.42758,124.77963,568.0,257.11844
588,63,0.6577256321907043,294.26633,123.037025,568.0,235.35623
589,63,0.6522284150123596,291.7277,122.22558,568.0,247.94313
589,67,0.2932666838169098,292.07352,122.25247,568.0,255.53299
590,63,0.6289023160934448,289.9834,121.63194,568.0,250.31631
591,63,0.630007803440094,288.45862,120.7599,568.0,236.41592
592,63,0.5848286747932434,288.17163,119.722305,568.0,247.43103
593,63,0.6275222301483154,287.99765,118.97794,568.0,248.35631
594,63,0.6332889199256897,288.20917,118.56699,568.0,249.61484
595,63,0.6486191749572754,288.3799,117.97098,568.0,249.94174
596,63,0.7154944539070129,289.00137,117.22312,568.0,243.38934
597,63,0.6924049854278564,290.675,116.52873,568.0,245.91225
598,63,0.6992614269256592,292.2705,116.694275,568.0,248.84125
599,63,0.6814912557601929,293.6054,116.74888,568.0,250.16823
600,63,0.6309843063354492,294.72903,116.97544,568.0,247.09981
601,63,0.6271929144859314,295.4844,117.281975,568.0,250.0455
602,63,0.6486465334892273,296.17245,117.47704,568.0,251.06288
603,63,0.6439323425292969,296.23898,117.431,568.0,250.88892
604,63,0.6066609621047974,296.35242,117.56734,568.0,250.93623
604,67,0.25679031014442444,297.36276,118.03579,567.9102,252.12027
605,63,0.593425452709198,296.02875,117.80893,568.0,250.33986
605,67,0.2963640093803406,297.20767,118.27565,568.0,252.52199
606,63,0.5907189846038818,295.50327,117.84671,568.0,250.89073
606,67,0.27476584911346436,296.52716,118.40636,568.0,252.80023
607,63,0.5716913938522339,294.78104,118.0174,568.0,251.74437
607,67,0.27229735255241394,295.67297,118.523224,568.0,253.52896
608,63,0.5948344469070435,294.33057,118.44777,568.0,251.56567
608,67,0.28521251678466797,294.83243,118.82186,568.0,253.87851
609,63,0.5960791110992432,293.5068,118.67303,568.0,250.82538
610,63,0.6196403503417969,292.91037,119.41863,568.0,252.13615
610,67,0.2783527672290802,293.19785,119.68582,568.0,254.90775
611,63,0.6383599042892456,292.76935,119.83501,568.0,252.89177
611,67,0.28124287724494934,292.92856,120.15249,568.0,254.73846
612,63,0.6444408297538757,291.9506,120.080086,568.0,251.86864
612,67,0.32091546058654785,292.45004,120.38162,568.0,255.23427
613,63,0.5523298382759094,291.18802,120.245544,568.0,252.93985
613,67,0.38557708263397217,291.61612,120.5438,568.0,255.6365
614,63,0.5628591775894165,290.19125,120.46992,568.0,252.04915
614,67,0.41794461011886597,290.7502,120.50997,568.0,255.65843
615,63,0.583214521408081,289.4831,120.84395,568.0,253.44366
615,67,0.4070465862751007,289.9594,120.84381,568.0,255.86873
616,63,0.6396074891090393,288.3551,121.11994,568.0,251.23972
616,67,0.33283093571662903,288.88535,121.0233,568.0,255.98033
617,63,0.6755658388137817,287.60648,121.17955,568.0,220.81494
618,63,0.6247220039367676,286.94113,121.25392,568.0,224.73299
618,67,0.281383216381073,287.55545,121.12433,568.0,256.07755
619,63,0.6554544568061829,286.2551,121.303085,568.0,249.13309
620,63,0.6461748480796814,285.47897,121.17855,568.0,253.05438
621,63,0.670296847820282,284.77646,120.79593,568.0,253.1312
622,63,0.6027973294258118,283.90677,120.55469,568.0,254.74535
622,67,0.3314347267150879,283.57022,120.30039,568.0,256.0432
623,63,0.5304773449897766,282.76837,120.20649,568.0,253.98993
623,67,0.3584861755371094,282.2555,120.18499,568.0,255.43001
624,67,0.48152193427085876,281.1896,119.63831,568.0,255.01675
624,63,0.44237256050109863,281.65497,119.707924,568.0,253.99895
625,63,0.4246097803115845,280.00278,118.56469,568.0,252.5599
625,67,0.32291892170906067,279.70224,118.5622,568.0,254.14548
626,63,0.41058894991874695,278.09262,117.660645,568.0,249.66765
627,63,0.4248129427433014,276.45114,115.73248,568.0,245.7864
628,63,0.5373721122741699,275.02542,113.90941,567.8667,247.41336
629,63,0.48734527826309204,272.4736,111.86215,567.9885,242.58748
630,63,0.5921680927276611,269.0719,109.98665,566.77997,244.162
631,63,0.6185783743858337,265.95602,107.62568,566.9539,244.40073
631,67,0.3068011999130249,267.38147,107.354126,567.7285,246.43053
632,63,0.6288700103759766,262.7038,105.968765,565.2288,243.26637
633,63,0.6322433352470398,259.49802,103.46755,565.4414,241.62244
634,63,0.6171269416809082,256.79993,101.029526,564.2488,212.1236
635,63,0.6809330582618713,253.87683,98.42658,559.98486,239.06445
636,63,0.661607563495636,250.30928,95.85896,560.4429,238.22435
637,63,0.5536608099937439,246.57034,93.519035,556.5059,237.36494
638,67,0.48837611079216003,242.979,90.84085,553.2457,234.99547
638,63,0.3137584924697876,242.78448,91.37848,553.44635,235.66182
639,67,0.4524496793746948,237.56815,87.89129,550.53546,234.26099
639,63,0.3363882899284363,237.80298,88.36651,549.7403,234.43915
640,67,0.46479102969169617,233.37587,85.189,550.64325,231.8561
640,63,0.4096232056617737,234.18797,85.56924,547.2202,231.17357
641,63,0.5247540473937988,229.24454,83.49734,544.07,230.93143
641,67,0.4981422424316406,229.77322,82.816826,543.3579,230.14111
642,63,0.5110624432563782,225.93542,81.80052,537.49243,228.52881
642,67,0.3684372007846832,225.63452,81.32673,542.20624,228.65572
643,67,0.5708727240562439,221.55566,80.1207,535.8191,228.48753
643,63,0.357950359582901,221.65826,80.68227,544.10846,227.5113
644,67,0.5285251140594482,217.4396,79.117256,530.2765,227.60623
644,63,0.44456079602241516,217.6248,79.19369,527.4807,226.83983
645,63,0.4910738468170166,212.07405,79.056244,523.8878,224.65526
645,67,0.37723568081855774,211.08664,79.07452,531.3673,227.09276
646,63,0.5869020819664001,205.7721,77.79508,520.98114,226.04446
647,63,0.5199864506721497,200.38458,76.70542,556.1002,228.61761
648,63,0.4388396739959717,193.88467,75.02619,518.3061,229.35016
649,63,0.6024149656295776,188.16391,74.68288,508.76904,196.9963
649,64,0.31000202894210815,555.9374,141.41339,567.7559,159.09251
650,63,0.4975266754627228,180.53711,73.68752,505.5384,204.55717
651,63,0.5256484746932983,173.54129,73.43163,497.90454,212.78477
652,63,0.6287474036216736,167.91786,71.96396,493.6775,209.39839
652,66,0.44348812103271484,480.5301,106.84015,568.0,133.38966
653,63,0.563231348991394,159.60689,71.86413,487.44116,209.75223
654,63,0.6139183044433594,151.71895,71.25626,483.16855,213.911
654,63,0.2710131108760834,532.68524,133.83546,567.9064,166.036
655,63,0.5054526329040527,144.3072,71.224045,476.69025,215.9848
655,63,0.2687820792198181,527.6867,131.43701,567.76556,166.66336
656,63,0.3802873194217682,136.38536,69.67094,470.56122,214.69301
656,63,0.26195862889289856,522.7709,130.36423,567.7573,167.06429
657,63,0.4956136643886566,128.41779,69.08879,464.84073,216.1319
658,63,0.5945429801940918,118.57973,68.22967,459.1823,214.99565
658,67,0.38298776745796204,0.0,163.89297,118.15856,244.54839
659,63,0.6364835500717163,112.70085,67.930504,454.78568,211.83434
659,67,0.37813499569892883,0.0,164.70847,109.997536,246.90399
660,63,0.6235454678535461,102.506195,67.14657,450.0457,214.87967
660,67,0.40767163038253784,0.0,165.00427,100.15317,247.7799
660,64,0.26701509952545166,502.81943,124.78801,567.91644,164.6084
661,63,0.5937903523445129,96.403114,66.247314,442.67322,223.72318
661,64,0.5793230533599854,497.57632,124.99301,567.7242,164.5876
661,67,0.34831517934799194,0.0,165.51971,92.32481,246.73544
662,63,0.6232626438140869,86.67089,65.35426,437.539,224.1351
662,64,0.5064035654067993,491.50467,128.00648,567.73315,163.99097
662,67,0.28813639283180237,0.1617071,166.13803,84.210106,245.20966
662,64,0.25495779514312744,0.13743953,166.05692,84.08733,245.80136
663,64,0.6327319145202637,486.74683,128.93086,567.5414,163.05893
663,63,0.6171650290489197,74.969536,64.72867,430.43872,224.51387
663,67,0.3063300549983978,0.14581537,166.79558,75.62401,243.74742
663,64,0.30043378472328186,0.11655073,166.72911,75.95654,244.1964
664,63,0.6260654926300049,67.960106,63.652664,426.36502,219.91145
664,64,0.5254644155502319,482.07608,128.53325,562.748,162.10625
664,67,0.488413542509079,0.2063015,166.78917,68.341934,241.7762
664,63,0.2937009334564209,0.18203391,166.93675,68.12118,242.09122
665,63,0.6131687164306641,61.418785,63.37179,421.1151,247.9427
665,67,0.5134497880935669,0.26495266,167.86214,61.070427,241.56564
665,67,0.4926043152809143,476.2707,124.66106,558.6745,161.31479
666,63,0.6730368137359619,54.68758,62.53595,417.16568,246.58104
666,64,0.485750287771225,472.29407,124.00569,553.8808,161.0401
666,67,0.3675916790962219,0.10599799,168.79327,54.02152,240.35748
666,67,0.3384897708892822,472.48615,124.424416,554.1639,160.80336
667,63,0.6418561339378357,46.823532,61.233055,412.88092,243.05507
667,64,0.6184949278831482,468.43716,123.93724,550.68365,160.78975
667,63,0.3755277395248413,0.09923367,170.77998,47.696217,238.47493
667,67,0.37495651841163635,0.11083593,171.17908,47.45025,238.81401
668,63,0.6525716781616211,40.412857,60.703964,408.87405,250.13828
668,64,0.46964356303215027,465.03427,123.46046,547.74426,160.94113
668,67,0.29992514848709106,0.115399644,173.98859,41.27563,237.18372
669,63,0.5532271862030029,31.671654,60.361645,405.61325,251.06721
669,67,0.5161386728286743,0.10376692,177.60912,34.599716,235.98721
669,64,0.4033809304237366,461.91595,124.66756,545.04315,160.59375
669,67,0.3265010118484497,462.24448,125.35119,545.4822,160.06769
669,66,0.27830448746681213,402.55582,92.82177,473.23862,114.990265
670,63,0.534318745136261,23.813698,60.086304,402.97678,255.33858
670,64,0.3737099766731262,459.52316,124.59814,542.74664,160.90573
670,66,0.3410814106464386,398.54544,92.78299,469.9711,115.23001
670,67,0.3141043782234192,459.92313,125.45682,542.07666,160.65462
670,67,0.27012133598327637,0.0693097,181.12291,28.332518,235.54803
671,64,0.4826560318470001,456.6755,124.37725,539.89856,161.27524
671,63,0.44802746176719666,19.899143,60.267906,399.90683,256.66098
671,66,0.294670045375824,396.45535,92.82159,467.7335,115.548935
671,65,0.2811829447746277,456.27905,125.54257,538.93475,161.57986
671,67,0.280480295419693,0.0,187.4956,23.30135,234.84056
672,63,0.44535383582115173,15.409587,61.165318,396.19907,257.7746
672,64,0.4386398494243622,453.60306,125.16373,537.1051,163.35721
672,28,0.4209689497947693,15.047875,61.403328,397.9843,261.26102
